Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
1,21700,0,125,3,3,1,2007,299
5,16500,0,328,4.2,0,1,1993,172
1,15000,0,85,4.8,3,0,2010,299
2,61500,0,16,3,0,1,2013,185
1,1700,3,200,2,0,0,2003,18
1,8500,3,352,2.17,3,1,2001,31
5,9999,3,250,2.4,3,1,2003,102
0,3300,4,300,2.5,0,0,1999,64
6,19900,2,112,2,3,1,2012,211
4,11300,4,160,1.5,0,1,2011,163
5,14900,3,149,3.5,1,1,2008,102
5,39000,0,88,4.5,0,1,2009,170
2,69900,3,76,6,3,1,2010,232
1,72900,0,16,3,0,1,2015,301
4,10500,4,185,1.5,0,1,2011,194
4,13900,4,89,1.5,0,1,2013,194
4,6800,5,131,1.5,0,1,2013,159
2,8500,5,270,2.2,0,1,2004,296
6,7600,5,158,2,0,1,2009,101
5,30950,2,45,4.6,3,1,2013,287
0,3990,3,413,2.6,1,1,1993,1
0,68500,3,44,6.3,3,1,2012,67
0,33500,3,42,2,3,1,2013,63
1,11500,3,193,4.4,3,1,2000,48
5,24999,0,153,4,3,1,2007,173
0,1850,3,250,2.5,0,0,1999,61
2,29500,0,55,2.2,0,0,2013,181
2,57000,3,43,4.7,3,1,2012,99
0,30900,1,195,3,0,1,2010,63
5,7000,0,150,2,3,1,2000,222
6,8950,5,170,1.6,0,1,2013,101
3,2500,0,1,2.5,0,1,2007,161
4,8350,2,141,1.5,2,1,2012,194
1,11400,3,206,3,3,1,2003,36
6,2600,3,280,2.5,0,0,2000,207
2,7450,3,219,2,3,1,2000,79
0,9499,3,255,2.5,0,1,2002,64
5,14900,3,106,2.4,3,1,2008,102
6,8200,5,265,2.5,0,0,2007,104
2,12500,3,208,3.2,0,1,2004,227
5,14500,3,127,2.4,1,1,2008,102
1,41000,0,80,3,3,1,2012,301
6,12000,3,73,1.6,1,1,2011,214
2,5600,3,230,2.7,0,0,2005,115
2,5200,2,220,3.2,3,0,2004,95
3,9200,3,48,1.5,3,1,2008,166
5,25999,2,108,4,3,1,2008,173
1,6300,3,241,2.8,1,1,1995,22
2,116500,3,25,3,0,1,2015,228
1,15500,3,216,2,0,1,2008,18
5,17500,0,168,4,1,1,2004,173
6,9999,3,182,1.6,3,1,2006,158
1,34600,0,163,5,3,1,2011,300
2,20500,3,222,5.5,3,1,2006,232
4,10900,5,138,2,0,1,2012,286
6,7800,1,230,1.6,3,1,2004,147
0,3900,4,232,2.5,0,0,2003,64
5,15500,0,120,2,3,1,2008,222
0,48000,0,126,3,0,1,2013,219
2,12800,5,193,2.2,2,1,2011,296
5,14900,0,288,4.7,1,1,2000,168
2,1990,1,230,1.7,2,0,2001,57
3,9800,3,148,2,1,1,2008,166
2,8700,3,290,2.7,0,1,1999,115
4,3450,5,196,1.9,0,1,2001,159
2,22000,5,236,2.2,0,1,2012,265
2,6500,2,315,2,3,1,1996,115
3,12999,0,111,3,1,1,2008,199
6,21500,3,2,1.6,0,1,2016,158
1,2750,4,254,2.8,1,0,1997,35
3,23000,0,125,3,1,1,2008,203
1,8200,3,368,3,0,1,2000,46
1,32900,0,90,3,3,1,2008,301
5,22000,3,73,3.5,3,1,2010,102
3,2800,2,290,2,3,1,1990,141
2,12999,5,130,2.2,0,1,2012,296
5,32000,3,22,2.5,3,1,2015,102
5,99999,0,0,4.5,3,1,2016,170
4,6950,5,310,2.5,0,1,2005,192
4,10500,1,148,1.5,0,1,2012,194
1,6899,4,320,2.8,1,1,1997,35
5,65000,2,60,4.5,0,1,2013,170
2,13900,2,272,2.2,0,1,2005,265
4,5800,5,217,2,1,1,2003,248
1,28700,2,160,3,3,1,2011,35
1,16700,0,260,4.4,3,1,2003,299
6,18500,3,217,3,0,1,2006,212
4,3999,2,227,1.4,1,1,2005,159
4,8800,5,200,1.9,0,1,2005,286
2,14500,5,205,2.2,0,1,2012,265
1,8900,3,240,2,0,1,2001,18
4,8550,5,160,1.5,0,1,2014,159
2,10900,3,160,3,0,1,1996,223
1,48535.5,0,0,2,0,1,2016,298
1,25000,0,130,3,0,1,2012,299
3,7000,3,99,1.6,3,1,2005,164
1,5500,3,402,2,3,1,1988,31
2,2800,2,220,2.3,3,0,2000,92
2,86000,0,3,3,0,1,2016,137
6,9555,5,152,1.6,0,1,2012,101
4,7200,5,1,1.5,0,1,2012,159
2,7700,5,300,2.2,2,1,2004,296
1,75000,0,20,3,0,1,2014,299
6,8650,1,150,1.4,3,1,2008,147
5,10700,3,109,1.8,3,1,2007,72
6,6300,5,1,2.5,0,1,2000,275
5,13900,3,102,3.5,1,1,2008,102
0,3150,4,310,2.5,0,0,1999,64
6,7500,2,360,2.5,0,1,2001,275
6,6550,3,150,1.6,3,1,2001,78
1,7100,3,313,2,1,1,1997,31
6,3700,3,370,2,1,1,1992,205
5,20999,3,77,2.5,1,1,2012,102
4,6750,4,1,1.5,0,1,2004,248
5,103999,0,0,4.5,0,1,2016,170
2,5200,3,432,3,0,1,1992,115
1,51000,3,97,3,0,1,2011,46
5,27400,0,52,3.5,1,1,2012,292
5,12500,0,201,2,3,1,2006,222
2,24800,4,118,3,0,1,2010,115
6,10600,3,118,1.8,3,1,2008,208
3,8900,2,150,3,3,1,2000,116
4,7200,5,101,1.5,0,1,2012,159
1,10000,3,274,4.4,1,1,1998,38
5,11700,0,126,2.4,1,1,2008,222
1,64999,3,15,3,3,1,2012,43
5,28900,0,83,3.5,1,1,2012,154
1,60500,0,1,2,0,1,2016,299
4,5500,3,153,1.6,2,1,2006,194
1,85900,0,19,3,0,1,2015,301
1,49000,4,56,5,3,1,2007,178
0,22999,0,125,4.2,3,1,2008,219
2,22900,3,197,2.2,0,1,2010,115
1,85555,3,10,3,2,1,2015,41
2,30000,0,97,2.14,0,1,2011,181
1,2600,3,250,1.6,3,1,1996,16
6,12500,0,230,3.2,1,1,2003,284
1,6800,3,4,2.8,1,1,1995,35
0,4000,3,315,2.3,1,1,1991,1
0,36500,0,159,3,0,1,2010,219
6,10000,5,231,1.9,0,1,2005,277
6,4700,1,160,2,0,0,2006,148
1,27900,0,140,3,0,1,2009,299
4,7440,2,148,1.5,0,1,2012,159
2,17999,5,260,2.2,0,1,2013,267
6,7750,5,235,1.9,0,1,2004,277
2,7200,5,285,2.2,0,1,2001,296
6,3700,1,121,1.9,0,1,1993,144
6,12000,4,187,2,0,1,2008,208
0,48000,0,75,3,0,1,2013,219
1,49000,3,58,4.4,2,1,2011,50
2,69500,0,84,3,0,1,2014,128
1,19999,0,227,3,0,1,2006,299
6,30900,3,30,2,0,1,2014,209
2,44000,2,39,5.5,3,1,2009,243
2,10200,3,174,2.6,1,1,2001,115
2,22000,0,160,4,0,1,2008,186
2,46700,3,115,5.5,3,1,2011,232
2,9999,3,322,2.7,0,1,2000,115
6,4400,2,145,2.4,0,1,1993,275
2,45000,3,1,1.6,3,1,2015,79
5,63333,2,33,4.5,0,1,2013,170
6,12999,5,237,2.5,0,1,2005,277
2,15000,2,115,2.2,0,1,2011,296
1,58500,0,80,3,0,1,2013,299
4,6250,5,205,1.6,3,1,2007,248
6,8900,3,160,1.6,3,1,2006,158
2,65000,2,0,1.6,3,1,2016,79
6,15200,3,185,1.4,3,1,2011,148
2,121500,3,22,3,0,1,2014,228
0,30999,3,108,2,0,1,2013,64
1,22000,2,138,4.8,3,1,2007,45
3,10500,0,95,3.2,0,0,2008,203
1,3900,3,380,3,1,1,1989,36
3,9900,3,55,2,2,1,2008,166
2,3799,3,210,2,3,1,1995,115
1,5000,3,305,2,3,1,1995,31
0,5300,2,370,1.8,3,1,1997,64
4,6450,4,100,1.5,0,1,2009,159
5,44700,0,120,3.5,3,1,2013,292
5,17800,0,220,3,0,1,2004,173
1,26900,3,158,5,3,1,2007,178
6,14999,4,128,1.4,1,1,2011,209
2,7650,3,340,5,1,1,1997,223
6,12750,4,130,1.4,1,1,2010,208
6,16000,1,26,1.2,3,1,2014,214
5,65000,0,90,4.5,0,1,2012,170
4,11999,1,65,1.5,0,1,2014,194
1,3000,3,294,2,0,0,1999,18
6,17900,0,70,1.4,3,1,2012,283
2,109000,0,0,3.5,0,1,2016,137
2,4500,3,409,2.6,3,1,1991,115
0,19300,3,113,1.8,3,1,2009,61
6,11300,5,250,2.5,0,1,2007,277
3,18800,0,47,3,3,1,2008,203
2,4150,2,277,2.2,0,1,2000,296
6,14000,0,194,3.2,1,1,2004,284
2,13995,5,126,2.2,0,1,2013,296
4,6400,2,209,1.5,0,1,2005,248
4,4900,3,90,1.4,1,1,2008,271
0,6400,3,261,1.8,1,1,2000,64
4,9400,5,270,2,0,1,2007,286
5,15400,3,152,3.5,1,1,2007,71
6,2900,3,238,2,1,0,2002,207
4,9500,4,78,1.5,0,1,2014,159
6,23000,3,75,2,3,1,2013,211
5,10600,0,185,2,1,1,2005,222
0,2550,3,304,2.5,0,0,1998,64
6,8500,3,87,1.6,3,1,2011,214
0,10500,4,243,2.5,0,1,2003,64
2,18000,3,99,1.8,3,1,2008,79
3,1550,1,1,1.8,0,1,1990,141
1,3800,3,250,3,0,0,2002,23
1,42000,0,128,4.4,3,1,2011,300
3,8500,3,110,2,3,1,2008,166
5,24900,3,30,2.5,3,1,2014,102
6,10200,4,186,2,0,1,2005,208
1,14200,3,135,3,1,1,2004,36
6,22500,0,151,3,0,1,2009,284
5,47500,0,45,3,0,1,2014,173
1,4500,4,360,2,3,1,1993,31
1,8300,3,197,3,3,1,2001,36
5,14300,1,60,1.6,3,1,2013,70
4,18456.16,0,1,1.5,0,1,2016,114
4,6999,5,173,1.5,0,1,2006,248
3,7500,3,94,1.6,3,1,2007,164
6,2850,3,350,2,3,1,1990,205
2,5800,5,282,2.2,0,1,2001,296
5,3700,1,282,1.4,3,1,1995,110
4,6555,4,180,1.5,0,1,2005,194
6,23999,3,80,1.8,3,1,2012,211
3,21500,0,47,2.4,3,1,2012,199
6,5700,3,300,1.8,3,1,2001,207
6,4500,4,220,2,0,0,2005,285
1,6800,3,297,2.5,3,1,2000,34
5,22900,3,84,2.5,3,1,2012,102
6,8500,5,210,2.5,0,1,2003,275
4,8700,5,183,1.9,0,1,2004,286
1,12200,3,239,3,0,1,2001,46
1,23900,0,235,3,0,1,2007,299
3,16000,4,174,3.2,0,1,2006,203
3,7000,3,158,1.6,3,1,2007,164
4,9450,4,215,1.5,0,1,2008,163
2,41900,3,95,6.3,2,1,2011,234
3,7400,3,148,1.6,3,1,2008,164
4,2350,4,245,1.9,0,0,2003,163
0,3390,3,289,2.5,0,0,2002,64
1,40755,3,0,2,3,1,2016,31
6,3300,4,430,1.8,3,1,1991,205
6,49500,0,80,3,0,1,2014,284
4,8700,1,100,1.5,0,1,2010,194
2,20400,3,190,1.8,1,1,2011,115
1,17700,3,98,2,3,1,2011,18
1,17900,3,69,2,3,1,2008,18
2,5500,3,269,2.2,3,1,1994,115
2,6200,3,221,1.8,1,1,2004,115
2,3500,5,257,2.2,0,0,2002,79
1,8100,4,180,2,0,0,2011,4
5,2499,4,254,2,0,0,2000,72
0,3150,3,10,2.8,3,1,1991,1
0,4000,3,380,2.8,3,1,1997,64
0,4000,4,234,2.5,0,0,2001,64
1,2050,4,300,2.5,0,0,1997,34
2,2600,1,178,1.7,0,0,1999,57
2,24500,3,222,5.5,3,1,2005,234
1,14600,3,116,2.5,0,1,2004,34
2,16900,5,180,3,0,1,2008,296
6,14500,0,173,2.5,0,1,2005,284
6,38365,3,0,2,0,1,2016,210
2,17800,5,162,1.8,0,1,2012,75
4,5000,3,200,1.4,3,1,2007,108
5,42000,0,97,4,3,1,2010,27
1,35500,3,67,3,3,1,2011,37
1,3000,3,190,2,3,0,2000,31
1,22600,0,69,3,3,0,2013,301
6,12900,2,142,2,3,1,2007,117
2,7600,5,240,2.2,0,1,2005,296
5,37700,0,47,5.7,1,1,2009,251
5,8300,3,168,2,3,1,2004,72
1,65500,0,1,2,0,1,2016,299
0,34500,3,71,2.8,3,1,2012,64
5,7500,3,185,3,1,1,2004,102
6,13900,4,123,1.4,1,1,2013,285
4,4000,5,194,1.9,0,1,2000,159
0,2300,4,250,2.5,0,0,2001,64
4,5650,5,140,1.4,3,1,2009,159
6,11800,2,200,1.9,0,1,2007,277
0,44000,1,1,1.4,3,1,2016,63
0,23400,0,105,4.2,1,1,2007,219
1,2666,3,360,2.5,0,0,1996,34
1,23900,0,60,2,3,1,2013,297
5,14000,3,25,2.5,3,1,2014,102
1,69999,0,1,2,3,1,2016,299
2,58999,0,0,2.2,0,1,2016,133
0,22500,2,71,3.6,3,1,2007,219
5,10300,3,108,1.6,3,1,2008,110
4,9300,5,200,1.5,0,1,2009,151
0,37800,2,126,3,0,1,2010,219
5,10400,3,144,1.3,3,1,2012,110
4,6700,5,160,1.5,0,1,2012,159
4,7400,5,156,1.5,0,1,2012,159
4,11200,5,157,1.5,0,1,2012,151
5,25900,0,97,4,3,1,2009,173
2,11500,5,381,2.2,0,1,2006,296
4,11500,4,230,1.5,0,1,2012,194
5,2600,3,218,2.2,3,1,1994,102
2,55000,0,40,4.6,3,1,2013,188
4,6650,1,274,1.5,0,1,2006,248
2,11900,5,215,2.2,0,1,2011,296
4,8600,5,100,1.5,0,1,2012,159
2,6700,5,310,2.2,0,1,2001,296
6,21500,0,178,3,0,1,2008,284
5,17777,2,120,2.7,1,1,2006,173
1,29000,3,170,2,0,1,2011,31
6,7300,3,125,1.6,3,1,2005,146
1,58000,0,64,2,0,1,2015,299
5,43999,2,1,2.8,0,1,2016,155
6,16450,5,143,2,0,1,2012,278
5,26900,0,118,2.7,3,1,2011,173
1,13900,3,262,4,0,1,2003,48
2,5500,3,250,2.7,0,0,2003,115
6,3350,2,223,1.9,0,1,1997,101
6,9800,1,98,1.6,1,1,2010,147
2,13899,1,232,3,0,1,2007,296
2,15200,3,195,3,0,1,2007,115
5,8900,3,87,1.6,3,1,2008,110
3,17800,0,111,2.4,3,1,2011,199
0,2650,4,270,2.5,0,0,2001,64
3,10200,3,102,2,1,1,2008,166
5,12500,3,150,2.4,3,1,2007,102
0,2500,1,200,1.6,3,0,1999,60
5,16200,0,219,2.7,3,1,2006,173
1,28000,3,127,2.5,3,1,2010,32
2,5000,3,240,2.2,0,0,2004,115
5,8900,3,154,1.6,1,1,2008,110
1,29900,0,182,3,3,1,2008,301
2,12950,2,199,2.2,0,1,2012,296
6,19999,5,152,2,0,1,2012,252
0,10000,3,131,1.8,3,1,2005,61
1,39500,4,93,2,0,1,2012,34
6,7900,2,123,1.4,3,1,2008,214
2,15900,3,216,5,3,1,2007,115
3,6700,3,155,1.6,1,1,2007,164
4,9500,5,189,2,0,1,2010,286
0,3600,3,374,2.5,0,0,2001,67
4,9150,5,220,2,0,1,2007,286
2,12900,5,185,2.2,0,1,2011,296
4,11500,4,175,1.5,0,1,2011,194
5,39500,2,1,2.8,0,1,2016,155
4,4200,3,310,1.4,3,1,2003,271
1,4100,3,26,3,0,0,2001,36
6,9200,5,248,1.9,0,1,2007,278
0,11400,0,250,2.5,0,1,2005,65
6,24000,3,3,1.6,0,1,2016,158
4,1800,1,1,1.4,1,1,1988,2
2,3799,3,210,2,3,1,1995,8
2,110000,0,0,3,0,1,2016,137
1,16999,4,213,3,0,1,2007,36
0,6700,3,340,2.6,1,1,1997,64
5,2200,1,50,2,3,1,1991,105
5,4500,3,238,1.8,3,1,1996,105
1,10999,3,225,3,0,1,2003,36
1,4000,3,380,2,3,1,1991,18
6,5400,4,250,1.6,3,1,2003,145
2,1700,3,300,2,1,0,1998,115
0,4000,3,320,2.8,3,1,1992,1
2,55000,0,127,5.5,3,1,2008,125
1,2500,3,44,2.5,0,0,1997,34
3,15999,0,149,3,1,1,2008,203
2,7800,1,125,2.3,3,1,2001,79
6,12114.35,3,0,1.6,3,1,2016,214
6,12500,3,118,1.6,0,1,2011,148
4,11500,5,160,1.5,0,1,2010,151
6,10999,2,240,2.5,0,1,2005,162
2,15300,2,234,2.2,0,1,2008,266
2,12300,3,300,2.2,0,1,2003,115
6,12400,2,248,2.5,0,1,2007,277
2,50800,0,30,3.5,0,1,2013,185
1,77500,0,1,3,3,1,2016,301
4,6800,5,119,1.5,0,1,2012,159
1,6399,3,282,2,3,1,1995,31
0,3550,3,196,2.8,3,0,1997,67
1,31800,3,115,3,0,1,2010,30
6,1700,1,247,1.4,3,0,1999,145
2,14900,3,171,3.2,1,1,2006,115
2,5100,3,295,3,0,1,1994,115
4,12800,1,125,1.1,0,1,2012,163
1,5650,3,284,2,3,1,1998,31
0,5200,3,250,1.8,2,1,1996,61
4,10100,4,190,2,0,1,2012,286
2,14750,3,220,3,0,1,2005,115
6,4500,3,230,2,1,1,1996,206
0,19500,0,186,4.2,3,1,2006,219
1,5400,0,250,3,3,0,2003,299
2,12900,3,255,2.7,0,1,2003,115
3,15900,0,138,3,1,1,2008,203
4,11800,2,179,1.5,0,1,2012,194
1,34500,3,45,2,3,1,2013,18
4,6200,5,228,2.5,0,1,2005,286
2,16500,2,107,2.2,0,1,2010,296
6,55555,5,53,2,0,1,2013,196
5,22500,3,12,2.5,3,1,2014,102
0,8700,3,202,3.7,1,1,1998,67
0,35900,3,105,2,0,1,2014,64
2,6800,5,242,2.2,0,1,1999,296
3,18500,0,135,3,1,1,2009,203
1,12300,3,140,2,3,1,2005,17
5,18800,4,89,1.8,3,1,2012,72
2,11700,0,284,4,0,1,2004,186
0,14900,0,183,3.6,3,0,2007,219
6,8900,3,144,1.6,3,1,2013,214
6,9000,3,223,2.5,0,1,2007,277
1,7250,3,300,2.8,3,1,1999,35
2,35900,0,254,5,1,1,2004,124
5,14900,3,110,3.5,3,1,2008,102
6,14900,5,170,1.6,0,1,2012,285
2,46500,0,127,5,3,1,2008,124
2,7900,2,206,2.2,0,1,2004,296
5,35999,0,102,4,3,1,2011,173
6,7300,5,240,1.9,0,1,2005,101
1,12600,3,219,3.6,3,1,2002,47
1,9000,3,225,2.2,1,1,2002,18
1,37200,2,115,3,0,1,2011,299
0,63200,3,0,2,3,1,2016,64
1,86999,0,0,3,0,1,2016,301
2,4100,3,410,2.2,0,1,1998,115
2,11800,3,215,3.2,3,1,2003,115
0,4000,4,300,2.5,0,0,2001,64
6,9900,5,149,1.6,0,1,2013,101
1,9999,3,271,3,0,1,2001,36
6,11500,3,118,2,3,1,2007,208
1,4850,3,280,3,0,0,1999,46
3,5850,1,130,1.3,3,1,2005,109
5,103999,0,0,4.5,0,1,2016,170
1,32000,0,138,3,3,1,2009,301
5,61990,0,68,4.5,0,1,2012,170
5,8888,3,172,1.8,1,1,2005,72
3,12700,0,110,2.4,1,1,2008,199
5,28500,3,16,2.5,3,1,2015,102
1,47777,0,142,3,2,1,2011,301
1,16700,3,150,2,0,1,2008,31
5,12900,3,134,2.4,1,1,2007,102
6,9900,5,300,2.5,0,1,2007,277
5,51500,0,70,3,0,1,2015,173
6,6200,5,180,2,0,1,2005,101
0,13333,2,178,2,0,1,2008,64
2,43500,2,51,3,0,1,2014,115
6,7777,2,214,2,2,1,2007,101
6,20600,3,107,1.8,3,1,2012,211
6,9500,5,188,1.9,0,1,2006,277
2,17500,5,220,3,0,1,2012,296
6,9000,3,178,1.9,0,1,2009,158
6,10500,5,246,2.5,0,1,2006,277
2,11300,3,363,3.2,1,1,2004,115
4,9200,1,12,1.2,3,1,2013,246
1,18500,3,114,2,1,1,2008,31
6,28713.75,1,0,2,0,1,2015,149
1,31500,0,130,3,0,1,2010,299
5,11999,3,139,3.5,3,1,2008,102
1,67431,0,0,2,0,1,2016,299
6,3500,1,220,2,3,1,1994,144
4,9300,5,94,2,0,1,2012,286
1,62000,0,1,2,0,1,2016,299
1,57000,0,47,3,0,1,2014,301
6,7900,5,229,1.9,0,1,2001,275
1,4400,3,300,2,3,1,1995,31
1,62900,0,1,2,0,1,2016,299
2,23900,3,124,1.8,3,1,2012,115
0,21900,2,114,3.2,3,1,2009,63
1,15250,2,144,3,3,1,2004,36
2,4300,3,280,1.8,3,1,1993,79
2,14600,5,217,2.2,0,1,2012,296
5,15000,0,184,2.7,1,1,2005,173
2,5300,5,212,2.2,0,1,2000,296
2,7000,3,190,2.6,3,1,2001,10
1,13900,2,80,3,3,1,2002,23
5,29000,0,120,4,1,1,2008,173
6,20900,3,25,2,0,1,2015,158
2,20500,3,173,1.8,1,1,2011,115
5,22999,0,152,4,1,1,2008,173
0,95000,2,30,5.2,3,1,2010,221
6,9599,3,88,1.6,3,1,2014,214
6,10500,5,299,2.5,0,1,2002,272
2,23999,3,204,3.5,3,1,2008,228
4,10200,5,149,1.5,0,1,2013,159
5,9950,3,142,1.8,3,1,2008,72
5,21999,0,69,3.5,3,1,2008,154
2,18500,0,180,3.5,3,1,2008,185
2,40500,0,54,5.5,3,1,2011,131
6,3100,3,390,1.8,3,1,1990,205
1,8100,0,175,3,1,0,2005,299
0,8100,4,302,2.5,0,1,2000,64
6,2600,4,288,1.8,3,1,1990,205
4,7299,3,160,2,3,1,2007,194
6,9600,3,107,1.6,1,1,2011,214
4,10500,4,250,1.5,0,1,2011,194
2,26800,4,160,2.2,0,1,2014,115
0,31999,3,107,3,0,1,2009,67
6,12900,5,176,2.5,0,1,2008,277
1,16500,2,122,2.2,3,1,2005,31
3,6000,1,118,1.3,3,1,2006,109
5,9950,3,140,1.4,3,1,2012,110
6,5700,4,199,1.8,3,1,1999,252
0,48000,0,90,3,0,1,2013,219
3,8000,0,220,2.4,1,1,2004,198
3,12500,2,48,1.6,3,1,2012,166
2,57000,3,61,4.6,3,1,2012,232
2,85000,3,36,5.5,3,1,2014,100
4,4200,3,180,1.4,3,1,2003,271
1,10600,3,285,2,0,1,2007,31
0,55000,0,65,2.99,0,1,2013,65
2,31500,5,95,2.2,0,1,2013,296
0,9300,3,186,2.8,3,1,2000,64
4,4299,4,300,1.5,0,1,2003,159
0,48900,2,82,4.2,3,1,2007,221
5,13300,2,131,2.4,1,1,2008,102
0,13300,3,207,4.2,3,1,2004,67
1,49900,2,82,3,3,1,2012,43
1,13700,3,276,3,0,1,2004,36
6,5999,5,300,1.8,1,1,1999,252
5,8700,1,38,1.6,3,1,2008,70
6,18000,0,155,2,0,1,2011,283
1,55500,0,90,3,0,1,2013,300
1,3100,4,1,2,0,0,2002,18
5,30900,3,15,2.5,3,1,2015,102
2,23500,3,200,5.5,3,1,2008,234
6,9200,2,156,1.9,0,1,2009,150
6,13000,3,140,2,3,1,2006,158
2,55000,0,120,5.5,3,1,2008,125
0,27500,3,74,2,0,1,2011,63
1,5900,4,220,2.8,3,1,1995,31
2,126000,3,14,3,0,1,2015,228
2,27500,0,152,6.3,3,1,2007,190
4,7200,5,285,1.9,0,1,2002,286
4,6750,5,140,1.5,0,1,2012,159
3,21000,0,122,3.2,0,1,2009,203
6,15900,3,77,1.4,3,1,2012,158
6,10000,3,56,1.8,3,0,2015,209
4,4500,2,1,1.5,0,1,2007,159
2,29000,0,139,3.5,1,1,2009,185
2,109999,0,0,2.98,0,1,2016,137
2,9999,3,80,2.3,3,1,2002,79
1,32500,0,152,3,0,1,2008,299
2,111999,0,0,3,0,1,2016,128
2,29500,0,253,5,3,1,2003,124
0,2850,4,280,2.5,0,0,1999,64
3,7200,3,83,1.6,2,1,2007,164
6,6250,1,170,1.4,3,1,2001,145
6,6500,3,74,2,3,0,2011,158
6,6000,3,271,1.8,3,1,2000,207
3,9500,0,140,2.4,1,1,2007,198
2,17200,3,180,3,0,1,2006,18
6,18200,1,23,1.4,3,1,2013,148
2,6900,4,235,2.9,0,1,1997,115
5,10200,2,105,1.5,1,1,2005,249
5,17394.09,1,0,1.33,3,1,2016,303
0,22500,3,99,2,2,1,2010,63
2,28950,3,40,1.8,3,1,2014,79
1,15500,3,89,2,0,0,2012,31
4,13600,4,164,1.5,0,1,2013,151
3,3250,3,380,1.8,3,1,1993,141
1,17000,4,158,2,0,1,2010,18
4,12350,5,159,2,0,1,2010,286
2,24500,3,163,5.5,1,1,2007,234
1,11800,3,218,2,3,1,2006,18
5,30000,0,85,2.7,1,1,2010,173
0,4850,3,270,2.6,3,1,1995,64
6,11900,4,132,1.4,3,1,2011,148
4,6500,5,127,1.5,0,1,2011,159
2,12000,3,298,5,3,1,2004,232
1,4300,3,200,2,0,0,2002,18
4,5600,4,112,1.5,0,1,2006,159
2,24500,2,77,1.8,3,1,2011,79
1,26900,0,170,3,0,1,2008,299
2,11500,5,180,2.2,0,1,2011,296
3,9700,5,247,2.4,1,1,2008,152
4,10500,4,185,1.5,0,1,2011,194
4,10900,4,180,1.5,0,1,2012,194
2,25500,0,77,3.5,3,1,2008,185
6,15500,3,80,1.4,3,1,2013,158
6,9750,5,159,1.9,0,1,2009,101
1,16100,0,194,3,0,1,2004,299
6,9200,4,171,1.6,3,1,2008,101
6,5150,5,240,2,0,1,2005,101
5,100000,0,0,4.5,0,1,2016,170
4,8999,2,126,2,0,1,2012,286
2,16800,3,125,1.8,3,1,2008,79
2,8200,3,280,2.4,1,1,1997,115
2,24950,2,60,1.8,3,1,2013,79
0,80999,0,0,3,0,1,2016,219
2,7300,5,207,2.2,0,1,2003,296
1,21335,2,105,3,3,1,2008,24
1,45000,0,80,3,3,1,2011,301
4,6750,5,155,1.5,0,1,2012,159
4,7000,5,210,1.5,0,1,2005,159
1,12090,1,145,1.6,3,1,2010,3
1,27900,3,38,2,3,1,2013,18
4,2100,4,237,1.9,0,0,2001,163
4,6800,3,152,1.6,3,1,2007,194
6,11500,5,163,2.5,0,1,2008,277
5,17900,3,35,1.6,3,1,2014,110
2,125000,3,9,3,0,1,2014,228
1,6500,3,1,3.5,3,1,1999,37
6,13500,5,124,2,0,1,2013,278
